date,total_tvl_usd,equal_weight_system_return,downside_breadth,protocol_count,worst_protocol_drawdown_7d,stablecoin_supply_usd,stablecoin_supply_log_flow,avg_pairwise_correlation,edge_count,edge_density,network_protocol_count,possible_edges,max_degree,max_weighted_degree,rolling_system_volatility_30d,stablecoin_flow_7d,system_tvl_momentum_7d,forward_7d_system_return,forward_7d_stress_event,correlation_component,network_component,stablecoin_stress_component,volatility_component,breadth_component,risk_score_original,risk_score_equal,risk_score_calibrated,tvl_momentum_stress_component,risk_score,risk_regime
2022-03-28,71989547695.0,0.0366443637000548,0.0,6,-0.0089151195075114,185597675271.0,-0.0005059884780022,,,,,,,,,-0.0048248402373708005,0.14651943328053563,0.1031495614451644,0.0,,,84.55255610289113,,0.0,,42.276278051445566,,0.0,,Normal
2022-03-29,72785335574.0,0.0199076762696268,0.1666666666666666,6,-0.0121603608968745,185430949275.0,-0.0008987231506793,,,,,,,,,-0.0055365585340473,0.1331206946271408,0.0856590979625629,0.0,,,86.62487634808191,,16.66666666666666,,51.645771507374285,,0.0,,Normal
2022-03-30,74375594371.0,0.0293753553658602,0.0,6,0.0,186285614394.0,0.004598485559163,,,,,,,,,0.00028152120836450086,0.1298336255850436,0.0379464639975574,0.0,,,69.68429115498452,,0.0,,34.84214557749226,,0.0,,Normal
2022-03-31,74843618435.0,0.0158087706423161,0.0,6,0.0,187096302148.0,0.004342411841499,,,,,,,,,0.0080302027654417,0.1258861071601022,-0.0110813301616621,0.0,,,47.12234531313639,,0.0,,23.561172656568196,,0.0,,Normal
2022-04-01,71515693735.0,-0.0278046338127693,0.8333333333333334,6,-0.1445933002326689,186622372566.0,-0.0025362919657124,,,,,,,,,0.0039874718999142,0.08647565895496641,0.039299104066723795,0.0,,,58.89362203541847,,83.33333333333334,,71.11347768437591,,14.360610716153147,,Normal
2022-04-02,74065870719.0,0.0462769837662181,0.0,6,-0.0939695828627841,187391942652.0,0.0041151963480153,,,,,,,,,0.010352438929105399,0.1292258820338155,-0.022317124599883102,0.0,,,40.360657383309444,,0.0,,20.180328691654722,,0.0,,Normal
2022-04-03,74497583027.0,0.0061474128085128,0.6666666666666666,6,-0.1030088957219029,187056596134.0,-0.0017911492390519,,,,,,,,,0.007323940915231499,0.1263559287398195,-0.001873409508168701,0.0,,,49.17877794586631,,66.66666666666666,,57.92272230626648,,0.0,,Normal
2022-04-04,74837757163.0,0.0134379964053997,0.1666666666666666,6,-0.0971274416617323,187011943815.0,-0.0002387387039721,,,,,,,,,0.0075911906892615994,0.10314956144516439,-0.018589995198712204,0.0,,,48.40062299350462,,16.66666666666666,,32.53364483008564,,6.90638766210045,,Normal
2022-04-05,75223887886.0,0.0024172127870253,0.5,6,-0.0940823566525929,186796803621.0,-0.0011510710716649,,,,,,,,,0.007338842768276,0.08565909796256291,-0.0717581413382396,1.0,,,49.135388009287205,,50.0,,49.5676940046436,,14.725661895875023,,Normal
2022-04-06,73549308842.0,-0.0183372785991453,1.0,6,-0.1267282042559985,186882362226.0,0.0004579254842916,,,,,,,,,0.0031982826934046,0.0379464639975574,-0.037580305480849605,0.0,,,61.191515426066076,,100.0,,80.59575771303304,,36.05603828979975,,Normal
2022-04-07,71294892641.0,-0.0332190235169034,1.0,6,-0.1558663770006055,186004443848.0,-0.0047087748123042,,,,,,,,,-0.0058529039603986005,-0.011081330161662108,0.017054332886843,0.0,,,87.54598380669667,,100.0,,93.77299190334833,,57.9743692699556,,Normal
2022-04-08,71977111863.0,0.0225758004156166,0.1666666666666666,6,-0.0764686957123043,186109968175.0,0.0005671606711226,,,,,,,,,-0.002749451323563601,0.039299104066723795,-0.0196814220300629,0.0,,,78.50961680680881,,16.66666666666666,,47.58814173673773,,35.4513279771814,,Normal
2022-04-09,70894917125.0,-0.0153392449003888,0.8333333333333334,6,-0.1116648888853659,186415512678.0,0.0016403955553114,,,,,,,,,-0.005224252116267501,-0.022317124599883106,0.0032539925385047,0.0,,,85.7155293279332,,83.33333333333334,,84.52443133063326,,62.99743558458832,,Normal
2022-04-10,71755897121.0,0.0265911279002272,0.0,6,-0.0949777865736442,186820952888.0,0.0021725656889376,,,,,,,,,-0.0012605371882780016,-0.0018734095081687045,-0.016492953548610606,0.0,,,74.17432443016003,,0.0,,37.08716221508001,,53.85788277523678,,Normal
2022-04-11,71085255671.0,-0.0032785892851438,0.6666666666666666,6,-0.1125394451669946,186823358795.0,1.2878060362746685e-05,,,,,,,,,-0.0010089204239431548,-0.018589995198712204,-0.022673337691741402,0.0,,,73.44168833355351,,66.66666666666666,,70.05417750011009,,61.33118775064672,,Normal
2022-04-12,67720954407.0,-0.0507509333525021,1.0,6,-0.1813033426259619,186028430149.0,-0.0042640527632178,,,,,,,,,-0.004121902115496055,-0.0717581413382396,0.0605742544161306,0.0,,,82.50580121703275,,100.0,,91.25290060851637,,85.10050155870665,,Normal
2022-04-13,68273743578.0,0.0158405572582447,0.0,6,-0.1548982687570989,186322317740.0,0.0015785527688213,,,,,,,,,-0.003001274830966355,-0.037580305480849605,0.14955583744009232,0.0,,,79.24285488013446,,0.0,,39.62142744006723,,69.8209824338014,,Normal
2022-04-14,69592655110.0,0.0214156148507892,0.0,6,-0.0637491458505834,185838228053.0,-0.0026015114471066,,,,,,,,,-0.0008940114657687548,0.017054332886842997,0.4873927038593765,0.0,,,73.10710629246988,,0.0,,36.55355314623494,,45.396059647447125,,Normal
2022-04-15,67904369632.0,-0.0141599545012893,0.8333333333333334,6,-0.1050148702784515,185898595642.0,0.0003247867075992,,,,,,,,,-0.0011363854292921547,-0.019681422030062904,0.5030682606599619,0.0,,,73.81282999503894,,83.33333333333334,,78.57308166418613,,61.819120257919614,,Normal
2022-04-16,68186916260.0,0.0075961696681788,0.1666666666666666,6,-0.0801368879599301,185872684306.0,-0.0001393939631139,,,,,,,,0.027423093325742054,-0.0029161749477174545,0.0032539925385046964,0.5048178403721966,0.0,,,78.99506834472628,52.84014131768916,16.66666666666666,,49.50062544302736,,51.56563004278986,,Normal
2022-04-17,68632491132.0,0.0068441818131119,0.0,6,-0.0724572595054315,185876599678.0,2.1064583948639823e-05,,,,,,,,0.02368941472819318,-0.005067676052706415,-0.016492953548610606,0.4966457555212444,0.0,,,85.25962458592346,38.7385604925364,0.0,,41.33272835948662,,60.39368579376018,,Normal
2022-04-18,67602106736.0,-0.0094589734282746,0.8333333333333334,6,-0.0784813754263921,186014332758.0,0.0007407176367286,,,,,,,,0.022097665758848625,-0.004339836476340562,-0.022673337691741405,0.5071031437702717,0.0,,,83.14036378231982,32.72674770305272,83.33333333333334,,66.40014827290196,,63.15668395749002,,Normal
2022-04-19,69982845325.0,0.0324966587553699,0.0,6,-0.0162955937021811,185805045771.0,-0.0011257455699618,,,,,,,,0.022581389712818617,-0.001201529283084562,0.060574254416130596,0.5149535361902484,0.0,,,74.002510276822,34.55370528811331,0.0,,36.18540518831177,,25.940074309588287,,Normal
