date,total_tvl_usd,equal_weight_system_return,downside_breadth,protocol_count,worst_protocol_drawdown_7d,stablecoin_supply_usd,stablecoin_supply_log_flow
2024-12-12,78027803533.0,0.0481877343254989,0.0,8,-0.040321623929178374,201876584760.0,0.011158676862709358
2024-12-13,78643359617.0,0.014565783259975625,0.0,8,-0.034799186232833734,202360407739.0,0.0023937601902189656
2024-12-14,79554998083.0,0.008526075259283023,0.125,8,-0.027906640804880922,203262648631.0,0.0044486740377735695
2024-12-15,79091341125.0,-0.001543230591821904,0.875,8,-0.039236680901465815,203541755212.0,0.0013721907735395132
2024-12-16,79699579291.0,0.011751419163513785,0.0,8,-0.032910526470415924,203637654582.0,0.0004710423438242364
2024-12-17,81591636647.0,0.013229380198549327,0.125,8,-0.014178783062866351,204143257036.0,0.0024797762655697064
2024-12-18,79439045181.0,-0.021619184930833535,0.875,8,-0.04869835549150203,204339806386.0,0.000962337892406301
2024-12-19,75011912024.0,-0.051300522266260744,1.0,8,-0.1528423435731835,204567611363.0,0.0011142130990033658
2024-12-20,71289467742.0,-0.039188589649476406,0.875,8,-0.2123008055138672,205072235080.0,0.0024637445631269395
2024-12-21,71707336109.0,0.003989210119694808,0.375,8,-0.21034171670040758,205131105196.0,0.00028702894698308623
2024-12-22,69659954711.0,-0.016747867402017197,0.875,8,-0.2339608073772408,205175402233.0,0.00021592168961518694
2024-12-23,68845766618.0,-0.00783442887738791,0.75,8,-0.2292930478576164,205846252887.0,0.003264310974097469
2024-12-24,71508170485.0,0.03462052372948106,0.125,8,-0.16499078860500904,205353501033.0,-0.002396655567833894
2024-12-25,73369736893.0,0.027252906362496176,0.0,8,-0.10420829561695266,205779052450.0,0.002070142903399841
2024-12-26,73296061728.0,0.004798808921163912,0.375,8,-0.06257678784460718,206049222766.0,0.0013120534505122157
2024-12-27,70446254104.0,-0.03264385470881228,1.0,8,-0.05638566765838593,206545342648.0,0.0024048795728031404
2024-12-28,70407462756.0,0.001721027155905938,0.625,8,-0.05759797821378698,206812344590.0,0.001291868942454875
2024-12-29,72003942996.0,0.023534633661417913,0.0,8,-0.03155039943537108,206582524990.0,-0.0011118649049011136
2024-12-30,70991478254.0,-0.018991033376256728,1.0,8,-0.05806054712146569,206119081266.0,-0.0022459031502605246
2024-12-31,71007542391.0,-0.0035408020636135858,0.75,8,-0.06192167325298237,205431937343.0,-0.0033392922405759695
2025-01-01,70554760346.0,-0.00990091428720431,0.75,8,-0.08183151823330903,204785078112.0,-0.0031537442025726266
2025-01-02,71222949208.0,0.010791485230576381,0.125,8,-0.06043622295110218,204337231443.0,-0.0021893054346838483
2025-01-03,73135630183.0,0.027632031499492206,0.125,8,-0.05481438450615006,206255536701.0,0.00934414517044605
2025-01-04,76044955219.0,0.03756850719790655,0.0,8,-0.016628551089952648,207992359749.0,0.008385477585331605
2025-01-05,76922983886.0,0.009316804799823346,0.125,8,-0.015244989779516382,207948088195.0,-0.00021287448424896934
2025-01-06,76901463661.0,-3.4096697106296794e-06,0.625,8,-0.016465830712093732,207892531889.0,-0.0002671999975342239
2025-01-07,77722481432.0,0.01044184442692032,0.25,8,-0.02375906395281968,208162486088.0,0.0012976852830469865
2025-01-08,72109760667.0,-0.053627304439372435,0.875,8,-0.0865355337258279,207627594043.0,-0.002572896110962432
2025-01-09,71343232892.0,-0.007115332871822573,0.75,8,-0.10400435252559204,207730075100.0,0.0004934593324880584
2025-01-10,69476350708.0,-0.02372242740548014,1.0,8,-0.12869920410920954,207471929038.0,-0.0012434722987358779
2025-01-11,70777086003.0,0.01223470861368537,0.125,8,-0.1149137256560766,207650602584.0,0.0008608232192803286
2025-01-12,71289616689.0,0.00670005896261013,0.125,8,-0.10982731539924251,207543958997.0,-0.0005137041725166733
2025-01-13,70888258577.0,-0.007447374394943879,0.625,8,-0.12342280497898594,207845788361.0,0.0014532347947390503
2025-01-14,69053869154.0,-0.02029062673327471,1.0,8,-0.1528017519777789,207763775484.0,-0.00039466309343694537
2025-01-15,71086336251.0,0.02707312491665556,0.0,8,-0.06038334178182336,208061410928.0,0.0014315414484493232
2025-01-16,74974358276.0,0.044756580452279246,0.0,8,-0.023179327464160626,208917873333.0,0.0041079432084109805
2025-01-17,72615140124.0,-0.023012911376483182,1.0,8,-0.042502603866532485,209134129707.0,0.0010345908725091452
2025-01-18,75657548628.0,0.03352619544658846,0.25,8,-0.04433016323870942,210852186509.0,0.00818153506050709
2025-01-19,72471691337.0,-0.032753697526934994,0.875,8,-0.07133694006406965,210828614150.0,-0.00011180190792526466
2025-01-20,70639337486.0,-0.029826144893205907,1.0,8,-0.11301648042544987,211199915298.0,0.0017596025760985951
2025-01-21,71883141863.0,0.015177775872128577,0.25,8,-0.08968511969574,211253188608.0,0.00025220934484724607
2025-01-22,72938979743.0,0.0156999791637224,0.0,8,-0.07293781332179738,213970967867.0,0.01278298152000131
2025-01-23,71612925641.0,-0.019133022519302795,1.0,8,-0.093399812307982,215276201612.0,0.006081520674484004
2025-01-24,73392331282.0,0.03352782697863203,0.0,8,-0.04628356592854144,216025321649.0,0.0034737683495418706
2025-01-25,73181505060.0,-0.00027223106648993503,0.5,8,-0.05514228956558087,216639657638.0,0.002839778726088268
2025-01-26,73725899427.0,0.003923692794756794,0.25,8,-0.03497460187826318,216678179410.0,0.000177799152529203
2025-01-27,72589080286.0,-0.011679858300282411,1.0,8,-0.036395421640481374,216640335488.0,-0.0001746702289197803
2025-01-28,70264960177.0,-0.025815716115990126,1.0,8,-0.061347659038319846,216852211136.0,0.0009775285251005057
2025-01-29,69131400872.0,-0.01509259010083609,0.75,8,-0.0818368436609972,217309213899.0,0.002105221263026116
2025-01-30,70216060910.0,0.018508648709176474,0.0,8,-0.07006121647329511,217520237986.0,0.0009706063039286735
2025-01-31,72370375601.0,0.02648697510900928,0.0,8,-0.04497521172379393,218179842770.0,0.0030277951143288825
2025-02-01,72894870973.0,0.0004653564480631197,0.375,8,-0.054807472615225006,218378577054.0,0.0009104591216372792
2025-02-02,69731233726.0,-0.035224979860721393,1.0,8,-0.08513477962650517,218461587942.0,0.00038005154127668055
2025-02-03,64016960294.0,-0.07459915225837224,1.0,8,-0.14903460774102129,218510886474.0,0.0002256367853606568
2025-02-04,65231684311.0,0.013500384921719698,0.25,8,-0.13448232064733967,219290787417.0,0.00356280852490995
2025-02-05,63489733170.0,-0.018080916345267806,0.875,8,-0.17311999528451993,221967731878.0,0.012133373907736934
2025-02-06,64289570350.0,0.00439583918103824,0.5,8,-0.17555362148419773,223290249401.0,0.005940472570152712
2025-02-07,63176572298.0,-0.013085697089030403,0.75,8,-0.2010759718904891,223734738785.0,0.0019886563043864025
2025-02-08,62652545380.0,-0.004773201770132874,0.875,8,-0.2012658908472439,224866419686.0,0.005045387334809078
2025-02-09,62721481227.0,0.0015669165252879945,0.5,8,-0.1586209734120161,224948036781.0,0.00036289227579175214
2025-02-10,62667457069.0,0.0011298865643952982,0.5,8,-0.07946530256943729,225087080169.0,0.0006179224117732401
